material_code,location_code,date,quantity
CC-F13            ,02N ,31-03-2020,32900
CC-F13            ,02N ,01-04-2020,32900
CC-F13            ,02N ,02-04-2020,33650
CC-F13            ,02N ,03-04-2020,34400
CC-F13            ,02N ,06-04-2020,35150
CC-F13            ,02N ,07-04-2020,35900
CC-F13            ,02N ,08-04-2020,36650
CC-F13            ,02N ,09-04-2020,37400
CC-F13            ,02N ,14-04-2020,38150
CC-F13            ,02N ,15-04-2020,38900
CC-F13            ,02N ,16-04-2020,39172
CC-F13            ,02N ,17-04-2020,32122
CC-F13            ,02N ,20-04-2020,32122
CC-F13            ,02N ,21-04-2020,32122
CC-F13            ,02N ,22-04-2020,32122
CC-F13            ,02N ,23-04-2020,32122
CC-F13            ,02N ,24-04-2020,32122
CC-F13            ,02N ,27-04-2020,32122
CC-F13            ,02N ,28-04-2020,32122
CC-F13            ,02N ,29-04-2020,32122
CC-F13            ,02N ,30-04-2020,32122
CC-F13            ,02N ,01-05-2020,32122
CC-F13            ,02N ,04-05-2020,32122
CC-F13            ,02N ,05-05-2020,32122
CC-F13            ,02N ,06-05-2020,32122
CC-F13            ,02N ,07-05-2020,32122
CC-F13            ,02N ,08-05-2020,30022
CC-F13            ,02N ,11-05-2020,30022
CC-F13            ,02S ,02-07-2019,0
CC-F13            ,02S ,03-07-2019,0
CC-F13            ,02S ,04-07-2019,0
CC-F13            ,02S ,05-07-2019,0
CC-F13            ,02S ,08-07-2019,0
CC-F13            ,02S ,09-07-2019,0
CC-F13            ,02S ,10-07-2019,0
CC-F13            ,02S ,11-07-2019,0
CC-F13            ,02S ,12-07-2019,0
CC-F13            ,02S ,15-07-2019,0
CC-F13            ,02S ,16-07-2019,0
CC-F13            ,02S ,17-07-2019,0
CC-F13            ,02S ,18-07-2019,0
CC-F13            ,02S ,19-07-2019,0
CC-F13            ,02S ,22-07-2019,0
CC-F13            ,02S ,23-07-2019,0
CC-F13            ,02S ,24-07-2019,0
CC-F13            ,02S ,25-07-2019,0
CC-F13            ,02S ,26-07-2019,0
CC-F13            ,02S ,29-07-2019,0
CC-F13            ,02S ,30-07-2019,750
CC-F13            ,02S ,31-07-2019,750
CC-F13            ,02S ,01-08-2019,1500
CC-F13            ,02S ,02-08-2019,750
CC-F13            ,02S ,05-08-2019,1500
CC-F13            ,02S ,06-08-2019,2250
CC-F13            ,02S ,07-08-2019,3000
CC-F13            ,02S ,08-08-2019,3750
CC-F13            ,02S ,09-08-2019,750
CC-F13            ,02S ,12-08-2019,1500
CC-F13            ,02S ,13-08-2019,750
CC-F13            ,02S ,14-08-2019,1500
CC-F13            ,02S ,15-08-2019,750
CC-F13            ,02S ,16-08-2019,1500
CC-F13            ,02S ,19-08-2019,2250
CC-F13            ,02S ,20-08-2019,3000
CC-F13            ,02S ,21-08-2019,1437
CC-F13            ,02S ,22-08-2019,2187
CC-F13            ,02S ,23-08-2019,2937
CC-F13            ,02S ,26-08-2019,3687
CC-F13            ,02S ,27-08-2019,3687
CC-F13            ,02S ,28-08-2019,0
CC-F13            ,02S ,29-08-2019,0
CC-F13            ,02S ,30-08-2019,0
CC-F13            ,02S ,02-09-2019,0
CC-F13            ,02S ,03-09-2019,0
CC-F13            ,02S ,04-09-2019,0
CC-F13            ,02S ,05-09-2019,0
CC-F13            ,02S ,06-09-2019,0
CC-F13            ,02S ,09-09-2019,0
CC-F13            ,02S ,10-09-2019,750
CC-F13            ,02S ,11-09-2019,1500
CC-F13            ,02S ,12-09-2019,2250
CC-F13            ,02S ,13-09-2019,3000
CC-F13            ,02S ,16-09-2019,3750
CC-F13            ,02S ,17-09-2019,4500
CC-F13            ,02S ,18-09-2019,5250
CC-F13            ,02S ,19-09-2019,6000
CC-F13            ,02S ,20-09-2019,6333
CC-F13            ,02S ,23-09-2019,6333
CC-F13            ,02S ,24-09-2019,7083
CC-F13            ,02S ,25-09-2019,7833
CC-F13            ,02S ,26-09-2019,2287
CC-F13            ,02S ,27-09-2019,1132
CC-F13            ,02S ,30-09-2019,1882
CC-F13            ,02S ,01-10-2019,750
CC-F13            ,02S ,02-10-2019,1500
CC-F13            ,02S ,03-10-2019,2250
CC-F13            ,02S ,04-10-2019,2583
CC-F13            ,02S ,07-10-2019,2583
CC-F13            ,02S ,08-10-2019,660
CC-F13            ,02S ,09-10-2019,660
CC-F13            ,02S ,10-10-2019,660
CC-F13            ,02S ,11-10-2019,660
CC-F13            ,02S ,14-10-2019,660
CC-F13            ,02S ,15-10-2019,660
CC-F13            ,02S ,16-10-2019,660
CC-F13            ,02S ,17-10-2019,660
CC-F13            ,02S ,18-10-2019,660
CC-F13            ,02S ,21-10-2019,660
CC-F13            ,02S ,22-10-2019,660
CC-F13            ,02S ,23-10-2019,660
CC-F13            ,02S ,24-10-2019,660
CC-F13            ,02S ,25-10-2019,660
CC-F13            ,02S ,28-10-2019,660
CC-F13            ,02S ,29-10-2019,660
CC-F13            ,02S ,30-10-2019,660
CC-F13            ,02S ,31-10-2019,750
CC-F13            ,02S ,01-11-2019,1500
CC-F13            ,02S ,04-11-2019,2250
CC-F13            ,02S ,05-11-2019,1365
CC-F13            ,02S ,06-11-2019,2115
CC-F13            ,02S ,07-11-2019,2865
CC-F13            ,02S ,08-11-2019,750
CC-F13            ,02S ,11-11-2019,1500
CC-F13            ,02S ,12-11-2019,2167
CC-F13            ,02S ,13-11-2019,253
CC-F13            ,02S ,14-11-2019,253
CC-F13            ,02S ,15-11-2019,253
CC-F13            ,02S ,18-11-2019,253
CC-F13            ,02S ,19-11-2019,253
CC-F13            ,02S ,20-11-2019,253
CC-F13            ,02S ,21-11-2019,253
CC-F13            ,02S ,22-11-2019,253
CC-F13            ,02S ,25-11-2019,253
CC-F13            ,02S ,26-11-2019,253
CC-F13            ,02S ,27-11-2019,253
CC-F13            ,02S ,28-11-2019,253
CC-F13            ,02S ,29-11-2019,253
CC-F13            ,02S ,02-12-2019,253
CC-F13            ,02S ,03-12-2019,253
CC-F13            ,02S ,04-12-2019,253
CC-F13            ,02S ,05-12-2019,253
CC-F13            ,02S ,06-12-2019,253
CC-F13            ,02S ,09-12-2019,253
CC-F13            ,02S ,10-12-2019,253
CC-F13            ,02S ,11-12-2019,253
CC-F13            ,02S ,12-12-2019,253
CC-F13            ,02S ,13-12-2019,253
CC-F13            ,02S ,16-12-2019,253
CC-F13            ,02S ,17-12-2019,253
CC-F13            ,02S ,18-12-2019,253
CC-F13            ,02S ,19-12-2019,253
CC-F13            ,02S ,20-12-2019,253
CC-F13            ,02S ,23-12-2019,253
CC-F13            ,02S ,24-12-2019,253
CC-F13            ,02S ,25-12-2019,253
CC-F13            ,02S ,26-12-2019,253
CC-F13            ,02S ,27-12-2019,253
CC-F13            ,02S ,30-12-2019,253
CC-F13            ,02S ,31-12-2019,253
CC-F13            ,02S ,02-01-2020,253
CC-F13            ,02S ,03-01-2020,253
CC-F13            ,02S ,06-01-2020,253
CC-F13            ,02S ,07-01-2020,253
CC-F13            ,02S ,08-01-2020,253
CC-F13            ,02S ,09-01-2020,253
CC-F13            ,02S ,10-01-2020,253
CC-F13            ,02S ,13-01-2020,253
CC-F13            ,02S ,14-01-2020,253
CC-F13            ,02S ,15-01-2020,253
CC-F13            ,02S ,16-01-2020,253
CC-F13            ,02S ,17-01-2020,253
CC-F13            ,02S ,20-01-2020,253
CC-F13            ,02S ,21-01-2020,253
CC-F13            ,02S ,22-01-2020,253
CC-F13            ,02S ,23-01-2020,253
CC-F13            ,02S ,24-01-2020,253
CC-F13            ,02S ,28-01-2020,253
CC-F13            ,02S ,29-01-2020,253
CC-F13            ,02S ,30-01-2020,253
CC-F13            ,02S ,31-01-2020,253
CC-F13            ,02S ,03-02-2020,253
CC-F13            ,02S ,04-02-2020,253
CC-F13            ,02S ,05-02-2020,1503
CC-F13            ,02S ,06-02-2020,2753
CC-F13            ,02S ,07-02-2020,2339
CC-F13            ,02S ,10-02-2020,3589
CC-F13            ,02S ,11-02-2020,4839
CC-F13            ,02S ,12-02-2020,6089
CC-F13            ,02S ,13-02-2020,7339
CC-F13            ,02S ,14-02-2020,6967
CC-F13            ,02S ,17-02-2020,6967
CC-F13            ,02S ,18-02-2020,6967
CC-F13            ,02S ,19-02-2020,5585
CC-F13            ,02S ,20-02-2020,3854
CC-F13            ,02S ,21-02-2020,3854
CC-F13            ,02S ,24-02-2020,2288
CC-F13            ,02S ,25-02-2020,2288
CC-F13            ,02S ,26-02-2020,2288
CC-F13            ,02S ,27-02-2020,516
CC-F13            ,02S ,28-02-2020,516
CC-F13            ,02S ,02-03-2020,516
CC-F13            ,02S ,03-03-2020,516
CC-F13            ,02S ,04-03-2020,516
CC-F13            ,02S ,05-03-2020,516
CC-F13            ,02S ,06-03-2020,516
CC-F13            ,02S ,10-03-2020,516
CC-F13            ,02S ,11-03-2020,516
CC-F13            ,02S ,12-03-2020,516
CC-F13            ,02S ,13-03-2020,516
CC-F13            ,02S ,16-03-2020,516
CC-F13            ,02S ,17-03-2020,516
CC-F13            ,02S ,18-03-2020,516
CC-F13            ,02S ,19-03-2020,516
CC-F13            ,02S ,20-03-2020,516
CC-F13            ,02S ,23-03-2020,516
CC-F13            ,02S ,24-03-2020,516
CC-F13            ,02S ,25-03-2020,516
CC-F13            ,02S ,26-03-2020,516
CC-F13            ,02S ,27-03-2020,516
CC-F13            ,02S ,30-03-2020,516
CC-F13            ,02S ,31-03-2020,516
CC-F13            ,02S ,01-04-2020,516
CC-F13            ,02S ,02-04-2020,1766
CC-F13            ,02S ,03-04-2020,3016
CC-F13            ,02S ,06-04-2020,4266
CC-F13            ,02S ,07-04-2020,5516
CC-F13            ,02S ,08-04-2020,6766
CC-F13            ,02S ,09-04-2020,8016
CC-F13            ,02S ,14-04-2020,2279
CC-F13            ,02S ,15-04-2020,1650
CC-F13            ,02S ,16-04-2020,2104
CC-F13            ,02S ,17-04-2020,391
CC-F13            ,02S ,20-04-2020,391
CC-F13            ,02S ,21-04-2020,391
CC-F13            ,02S ,22-04-2020,391
CC-F13            ,02S ,23-04-2020,391
CC-F13            ,02S ,24-04-2020,391
CC-F13            ,02S ,27-04-2020,391
CC-F13            ,02S ,28-04-2020,391
CC-F13            ,02S ,29-04-2020,391
CC-F13            ,02S ,30-04-2020,391
CC-F13            ,02S ,01-05-2020,391
CC-F13            ,02S ,04-05-2020,391
CC-F13            ,02S ,05-05-2020,391
CC-F13            ,02S ,06-05-2020,391
CC-F13            ,02S ,07-05-2020,391
CC-F13            ,02S ,08-05-2020,391
CC-F13            ,02S ,11-05-2020,391
CC-F13            ,02W ,02-07-2019,0
CC-F13            ,02W ,03-07-2019,0
CC-F13            ,02W ,04-07-2019,0
CC-F13            ,02W ,05-07-2019,0
CC-F13            ,02W ,08-07-2019,0
CC-F13            ,02W ,09-07-2019,0
CC-F13            ,02W ,10-07-2019,0
CC-F13            ,02W ,11-07-2019,0
CC-F13            ,02W ,12-07-2019,0
CC-F13            ,02W ,15-07-2019,0
CC-F13            ,02W ,16-07-2019,0
CC-F13            ,02W ,17-07-2019,0
CC-F13            ,02W ,18-07-2019,0
CC-F13            ,02W ,19-07-2019,0
CC-F13            ,02W ,22-07-2019,0
CC-F13            ,02W ,23-07-2019,0
CC-F13            ,02W ,24-07-2019,0
CC-F13            ,02W ,25-07-2019,0
CC-F13            ,02W ,26-07-2019,0
CC-F13            ,02W ,29-07-2019,0
CC-F13            ,02W ,30-07-2019,750
CC-F13            ,02W ,31-07-2019,1500
CC-F13            ,02W ,01-08-2019,2250
CC-F13            ,02W ,02-08-2019,3000
CC-F13            ,02W ,05-08-2019,3750
CC-F13            ,02W ,06-08-2019,2214
CC-F13            ,02W ,07-08-2019,2964
CC-F13            ,02W ,08-08-2019,3714
CC-F13            ,02W ,09-08-2019,4464
CC-F13            ,02W ,12-08-2019,5214
CC-F13            ,02W ,13-08-2019,5964
CC-F13            ,02W ,14-08-2019,4673
CC-F13            ,02W ,15-08-2019,5423
CC-F13            ,02W ,16-08-2019,6173
CC-F13            ,02W ,19-08-2019,6923
CC-F13            ,02W ,20-08-2019,7673
CC-F13            ,02W ,21-08-2019,8423
CC-F13            ,02W ,22-08-2019,9173
CC-F13            ,02W ,23-08-2019,5661
CC-F13            ,02W ,26-08-2019,6411
CC-F13            ,02W ,27-08-2019,6411
CC-F13            ,02W ,28-08-2019,6411
CC-F13            ,02W ,29-08-2019,6411
CC-F13            ,02W ,30-08-2019,6411
CC-F13            ,02W ,02-09-2019,6411
CC-F13            ,02W ,03-09-2019,6411
CC-F13            ,02W ,04-09-2019,6411
CC-F13            ,02W ,05-09-2019,6411
CC-F13            ,02W ,06-09-2019,6411
CC-F13            ,02W ,09-09-2019,6411
CC-F13            ,02W ,10-09-2019,7161
CC-F13            ,02W ,11-09-2019,7911
CC-F13            ,02W ,12-09-2019,8661
CC-F13            ,02W ,13-09-2019,9411
CC-F13            ,02W ,16-09-2019,10161
CC-F13            ,02W ,17-09-2019,8999
CC-F13            ,02W ,18-09-2019,9749
CC-F13            ,02W ,19-09-2019,10499
CC-F13            ,02W ,20-09-2019,10832
CC-F13            ,02W ,23-09-2019,10832
CC-F13            ,02W ,24-09-2019,11582
CC-F13            ,02W ,25-09-2019,12332
CC-F13            ,02W ,26-09-2019,13082
CC-F13            ,02W ,27-09-2019,13832
CC-F13            ,02W ,30-09-2019,14582
CC-F13            ,02W ,01-10-2019,15332
CC-F13            ,02W ,02-10-2019,16082
CC-F13            ,02W ,03-10-2019,16832
CC-F13            ,02W ,04-10-2019,14977
CC-F13            ,02W ,07-10-2019,14977
CC-F13            ,02W ,08-10-2019,14977
CC-F13            ,02W ,09-10-2019,14977
CC-F13            ,02W ,10-10-2019,14977
CC-F13            ,02W ,11-10-2019,14977
CC-F13            ,02W ,14-10-2019,14977
CC-F13            ,02W ,15-10-2019,14977
CC-F13            ,02W ,16-10-2019,14977
CC-F13            ,02W ,17-10-2019,14977
CC-F13            ,02W ,18-10-2019,14977
CC-F13            ,02W ,21-10-2019,14977
CC-F13            ,02W ,22-10-2019,14977
CC-F13            ,02W ,23-10-2019,14977
CC-F13            ,02W ,24-10-2019,14977
CC-F13            ,02W ,25-10-2019,14977
CC-F13            ,02W ,28-10-2019,14977
CC-F13            ,02W ,29-10-2019,14977
CC-F13            ,02W ,30-10-2019,14977
CC-F13            ,02W ,31-10-2019,13791
CC-F13            ,02W ,01-11-2019,14541
CC-F13            ,02W ,04-11-2019,15291
CC-F13            ,02W ,05-11-2019,16041
CC-F13            ,02W ,06-11-2019,16791
CC-F13            ,02W ,07-11-2019,17541
CC-F13            ,02W ,08-11-2019,18291
CC-F13            ,02W ,11-11-2019,19041
CC-F13            ,02W ,12-11-2019,19708
CC-F13            ,02W ,13-11-2019,19708
CC-F13            ,02W ,14-11-2019,19708
CC-F13            ,02W ,15-11-2019,19708
CC-F13            ,02W ,18-11-2019,19708
CC-F13            ,02W ,19-11-2019,19708
CC-F13            ,02W ,20-11-2019,19708
CC-F13            ,02W ,21-11-2019,19708
CC-F13            ,02W ,22-11-2019,19708
CC-F13            ,02W ,25-11-2019,19708
CC-F13            ,02W ,26-11-2019,19708
CC-F13            ,02W ,27-11-2019,19708
CC-F13            ,02W ,28-11-2019,19708
CC-F13            ,02W ,29-11-2019,19708
CC-F13            ,02W ,02-12-2019,19708
CC-F13            ,02W ,03-12-2019,19708
CC-F13            ,02W ,04-12-2019,19708
CC-F13            ,02W ,05-12-2019,19708
CC-F13            ,02W ,06-12-2019,18126
CC-F13            ,02W ,09-12-2019,18126
CC-F13            ,02W ,10-12-2019,18126
CC-F13            ,02W ,11-12-2019,18126
CC-F13            ,02W ,12-12-2019,18126
CC-F13            ,02W ,13-12-2019,18126
CC-F13            ,02W ,16-12-2019,18126
CC-F13            ,02W ,17-12-2019,16460
CC-F13            ,02W ,18-12-2019,16460
CC-F13            ,02W ,19-12-2019,16460
CC-F13            ,02W ,20-12-2019,14980
CC-F13            ,02W ,23-12-2019,14980
CC-F13            ,02W ,24-12-2019,14980
CC-F13            ,02W ,25-12-2019,14980
CC-F13            ,02W ,26-12-2019,14980
CC-F13            ,02W ,27-12-2019,14980
CC-F13            ,02W ,30-12-2019,14980
CC-F13            ,02W ,31-12-2019,13425
CC-F13            ,02W ,02-01-2020,13425
CC-F13            ,02W ,03-01-2020,13425
CC-F13            ,02W ,06-01-2020,11722
CC-F13            ,02W ,07-01-2020,11722
CC-F13            ,02W ,08-01-2020,11722
CC-F13            ,02W ,09-01-2020,11722
CC-F13            ,02W ,10-01-2020,11722
CC-F13            ,02W ,13-01-2020,11722
CC-F13            ,02W ,14-01-2020,11722
CC-F13            ,02W ,15-01-2020,11722
CC-F13            ,02W ,16-01-2020,11722
CC-F13            ,02W ,17-01-2020,11722
CC-F13            ,02W ,20-01-2020,11722
CC-F13            ,02W ,21-01-2020,11722
CC-F13            ,02W ,22-01-2020,11722
CC-F13            ,02W ,23-01-2020,10367
CC-F13            ,02W ,24-01-2020,10367
CC-F13            ,02W ,28-01-2020,10367
CC-F13            ,02W ,29-01-2020,8748
CC-F13            ,02W ,30-01-2020,8748
CC-F13            ,02W ,31-01-2020,8748
CC-F13            ,02W ,03-02-2020,8748
CC-F13            ,02W ,04-02-2020,8748
CC-F13            ,02W ,05-02-2020,9498
CC-F13            ,02W ,06-02-2020,10248
CC-F13            ,02W ,07-02-2020,10998
CC-F13            ,02W ,10-02-2020,11748
CC-F13            ,02W ,11-02-2020,12498
CC-F13            ,02W ,12-02-2020,13248
CC-F13            ,02W ,13-02-2020,13998
CC-F13            ,02W ,14-02-2020,14748
CC-F13            ,02W ,17-02-2020,14748
CC-F13            ,02W ,18-02-2020,14748
CC-F13            ,02W ,19-02-2020,14748
CC-F13            ,02W ,20-02-2020,14748
CC-F13            ,02W ,21-02-2020,14748
CC-F13            ,02W ,24-02-2020,14748
CC-F13            ,02W ,25-02-2020,14748
CC-F13            ,02W ,26-02-2020,13303
CC-F13            ,02W ,27-02-2020,10154
CC-F13            ,02W ,28-02-2020,10154
CC-F13            ,02W ,02-03-2020,10154
CC-F13            ,02W ,03-03-2020,8255
CC-F13            ,02W ,04-03-2020,8255
CC-F13            ,02W ,05-03-2020,8255
CC-F13            ,02W ,06-03-2020,6653
CC-F13            ,02W ,10-03-2020,6653
CC-F13            ,02W ,11-03-2020,6653
CC-F13            ,02W ,12-03-2020,6653
CC-F13            ,02W ,13-03-2020,6653
CC-F13            ,02W ,16-03-2020,6653
CC-F13            ,02W ,17-03-2020,4741
CC-F13            ,02W ,18-03-2020,4741
CC-F13            ,02W ,19-03-2020,4741
CC-F13            ,02W ,20-03-2020,4741
CC-F13            ,02W ,23-03-2020,2602
CC-F13            ,02W ,24-03-2020,2602
CC-F13            ,02W ,25-03-2020,2602
CC-F13            ,02W ,26-03-2020,2602
CC-F13            ,02W ,27-03-2020,2602
CC-F13            ,02W ,30-03-2020,2602
CC-F13            ,02W ,31-03-2020,2602
CC-F13            ,02W ,01-04-2020,2602
CC-F13            ,02W ,02-04-2020,3352
CC-F13            ,02W ,03-04-2020,750
CC-F13            ,02W ,06-04-2020,1500
CC-F13            ,02W ,07-04-2020,2250
CC-F13            ,02W ,08-04-2020,3000
CC-F13            ,02W ,09-04-2020,1699
CC-F13            ,02W ,14-04-2020,2449
CC-F13            ,02W ,15-04-2020,3199
CC-F13            ,02W ,16-04-2020,3471
CC-F13            ,02W ,17-04-2020,3471
CC-F13            ,02W ,20-04-2020,3471
CC-F13            ,02W ,21-04-2020,3471
CC-F13            ,02W ,22-04-2020,3471
CC-F13            ,02W ,23-04-2020,3471
CC-F13            ,02W ,24-04-2020,3471
CC-F13            ,02W ,27-04-2020,3471
CC-F13            ,02W ,28-04-2020,3471
CC-F13            ,02W ,29-04-2020,3471
CC-F13            ,02W ,30-04-2020,3471
CC-F13            ,02W ,01-05-2020,3471
CC-F13            ,02W ,04-05-2020,3471
CC-F13            ,02W ,05-05-2020,1355
CC-F13            ,02W ,06-05-2020,1355
CC-F13            ,02W ,07-05-2020,1355
CC-F13            ,02W ,08-05-2020,0
CC-F13            ,02W ,11-05-2020,0
CC-F14            ,2,02-07-2019,0
CC-F14            ,2,03-07-2019,0
CC-F14            ,2,04-07-2019,0
CC-F14            ,2,05-07-2019,0
CC-F14            ,2,08-07-2019,0
CC-F14            ,2,09-07-2019,0
CC-F14            ,2,10-07-2019,0
CC-F14            ,2,11-07-2019,0
CC-F14            ,2,12-07-2019,0
CC-F14            ,2,15-07-2019,0
CC-F14            ,2,16-07-2019,0
CC-F14            ,2,17-07-2019,0
CC-F14            ,2,18-07-2019,0
CC-F14            ,2,19-07-2019,0
CC-F14            ,2,22-07-2019,0
CC-F14            ,2,23-07-2019,0
CC-F14            ,2,24-07-2019,0
CC-F14            ,2,25-07-2019,0
CC-F14            ,2,26-07-2019,0
CC-F14            ,2,29-07-2019,0
CC-F14            ,2,30-07-2019,0
CC-F14            ,2,31-07-2019,2400
CC-F14            ,2,01-08-2019,16750
CC-F14            ,2,02-08-2019,14500
CC-F14            ,2,05-08-2019,15050
CC-F14            ,2,06-08-2019,36000
CC-F14            ,2,07-08-2019,33750
CC-F14            ,2,08-08-2019,31500
CC-F14            ,2,09-08-2019,29250
CC-F14            ,2,12-08-2019,27000
CC-F14            ,2,13-08-2019,24750
CC-F14            ,2,14-08-2019,22500
CC-F14            ,2,15-08-2019,20250
CC-F14            ,2,16-08-2019,18000
CC-F14            ,2,19-08-2019,15750
CC-F14            ,2,20-08-2019,13500
CC-F14            ,2,21-08-2019,11250
CC-F14            ,2,22-08-2019,9000
CC-F14            ,2,23-08-2019,6750
CC-F14            ,2,26-08-2019,4500
CC-F14            ,2,27-08-2019,2250
CC-F14            ,2,28-08-2019,0
CC-F14            ,2,29-08-2019,0
CC-F14            ,2,30-08-2019,0
CC-F14            ,2,02-09-2019,0
CC-F14            ,2,03-09-2019,0
CC-F14            ,2,04-09-2019,0
CC-F14            ,2,05-09-2019,0
CC-F14            ,2,06-09-2019,10893
CC-F14            ,2,09-09-2019,16750
CC-F14            ,2,10-09-2019,14500
CC-F14            ,2,11-09-2019,12250
CC-F14            ,2,12-09-2019,10000
CC-F14            ,2,13-09-2019,7750
CC-F14            ,2,16-09-2019,5500
CC-F14            ,2,17-09-2019,3250
CC-F14            ,2,18-09-2019,1000
CC-F14            ,2,19-09-2019,14737
CC-F14            ,2,20-09-2019,16751
CC-F14            ,2,23-09-2019,14501
CC-F14            ,2,24-09-2019,12251
CC-F14            ,2,25-09-2019,10001
CC-F14            ,2,26-09-2019,7751
CC-F14            ,2,27-09-2019,5501
CC-F14            ,2,30-09-2019,3251
CC-F14            ,2,01-10-2019,1001
CC-F14            ,2,02-10-2019,2
CC-F14            ,2,03-10-2019,2
CC-F14            ,2,04-10-2019,2097
CC-F14            ,2,07-10-2019,16908
CC-F14            ,2,08-10-2019,14658
CC-F14            ,2,09-10-2019,12408
CC-F14            ,2,10-10-2019,10158
CC-F14            ,2,11-10-2019,7908
CC-F14            ,2,14-10-2019,5658
CC-F14            ,2,15-10-2019,3408
CC-F14            ,2,16-10-2019,1158
CC-F14            ,2,17-10-2019,3
CC-F14            ,2,18-10-2019,3
CC-F14            ,2,21-10-2019,3
CC-F14            ,2,22-10-2019,3
CC-F14            ,2,23-10-2019,3
CC-F14            ,2,24-10-2019,3
CC-F14            ,2,25-10-2019,3
CC-F14            ,2,28-10-2019,3
CC-F14            ,2,29-10-2019,3
CC-F14            ,2,30-10-2019,3
CC-F14            ,2,31-10-2019,3
CC-F14            ,2,01-11-2019,18139
CC-F14            ,2,04-11-2019,21956
CC-F14            ,2,05-11-2019,19706
CC-F14            ,2,06-11-2019,17456
CC-F14            ,2,07-11-2019,15206
CC-F14            ,2,08-11-2019,12956
CC-F14            ,2,11-11-2019,10706
CC-F14            ,2,12-11-2019,8456
CC-F14            ,2,13-11-2019,6206
CC-F14            ,2,14-11-2019,3956
CC-F14            ,2,15-11-2019,20088
CC-F14            ,2,18-11-2019,19456
CC-F14            ,2,19-11-2019,17206
CC-F14            ,2,20-11-2019,14956
CC-F14            ,2,21-11-2019,12706
CC-F14            ,2,22-11-2019,10456
CC-F14            ,2,25-11-2019,8206
CC-F14            ,2,26-11-2019,5956
CC-F14            ,2,27-11-2019,3706
CC-F14            ,2,28-11-2019,1456
CC-F14            ,2,29-11-2019,1
CC-F14            ,2,02-12-2019,1
CC-F14            ,2,03-12-2019,1
CC-F14            ,2,04-12-2019,1
CC-F14            ,2,05-12-2019,1
CC-F14            ,2,06-12-2019,1
CC-F14            ,2,09-12-2019,1
CC-F14            ,2,10-12-2019,5139
CC-F14            ,2,11-12-2019,18751
CC-F14            ,2,12-12-2019,16501
CC-F14            ,2,13-12-2019,14251
CC-F14            ,2,16-12-2019,12001
CC-F14            ,2,17-12-2019,9251
CC-F14            ,2,18-12-2019,6501
CC-F14            ,2,19-12-2019,3751
CC-F14            ,2,20-12-2019,1001
CC-F14            ,2,23-12-2019,3
CC-F14            ,2,24-12-2019,12546
CC-F14            ,2,25-12-2019,20016
CC-F14            ,2,26-12-2019,17266
CC-F14            ,2,27-12-2019,14516
CC-F14            ,2,30-12-2019,11766
CC-F14            ,2,31-12-2019,9016
CC-F14            ,2,02-01-2020,6266
CC-F14            ,2,03-01-2020,3516
CC-F14            ,2,06-01-2020,766
CC-F14            ,2,07-01-2020,2
CC-F14            ,2,08-01-2020,20672
CC-F14            ,2,09-01-2020,18252
CC-F14            ,2,10-01-2020,15502
CC-F14            ,2,13-01-2020,12752
CC-F14            ,2,14-01-2020,10002
CC-F14            ,2,15-01-2020,7252
CC-F14            ,2,16-01-2020,4502
CC-F14            ,2,17-01-2020,22752
CC-F14            ,2,20-01-2020,20002
CC-F14            ,2,21-01-2020,17252
CC-F14            ,2,22-01-2020,14502
CC-F14            ,2,23-01-2020,11752
CC-F14            ,2,24-01-2020,9002
CC-F14            ,2,28-01-2020,6252
CC-F14            ,2,29-01-2020,3502
CC-F14            ,2,30-01-2020,752
CC-F14            ,2,31-01-2020,1
CC-F14            ,2,03-02-2020,1
CC-F14            ,2,04-02-2020,1
CC-F14            ,2,05-02-2020,1
CC-F14            ,2,06-02-2020,1
CC-F14            ,2,07-02-2020,1
CC-F14            ,2,10-02-2020,1
CC-F14            ,2,11-02-2020,1
CC-F14            ,2,12-02-2020,1
CC-F14            ,2,13-02-2020,1
CC-F14            ,2,14-02-2020,1
CC-F14            ,2,17-02-2020,1
CC-F14            ,2,18-02-2020,12711
CC-F14            ,2,19-02-2020,19251
CC-F14            ,2,20-02-2020,16501
CC-F14            ,2,21-02-2020,13751
CC-F14            ,2,24-02-2020,11001
CC-F14            ,2,25-02-2020,8251
CC-F14            ,2,26-02-2020,5501
CC-F14            ,2,27-02-2020,2751
CC-F14            ,2,28-02-2020,1
CC-F14            ,2,02-03-2020,23001
CC-F14            ,2,03-03-2020,20251
CC-F14            ,2,04-03-2020,17501
CC-F14            ,2,05-03-2020,14751
CC-F14            ,2,06-03-2020,12001
CC-F14            ,2,10-03-2020,9251
CC-F14            ,2,11-03-2020,6501
CC-F14            ,2,12-03-2020,3751
CC-F14            ,2,13-03-2020,1001
CC-F14            ,2,16-03-2020,3
CC-F14            ,2,17-03-2020,2
CC-F14            ,2,18-03-2020,23002
CC-F14            ,2,19-03-2020,20252
CC-F14            ,2,20-03-2020,17502
CC-F14            ,2,23-03-2020,14752
CC-F14            ,2,24-03-2020,12002
CC-F14            ,2,25-03-2020,9252
CC-F14            ,2,26-03-2020,6502
CC-F14            ,2,27-03-2020,3752
CC-F14            ,2,30-03-2020,1002
CC-F14            ,2,31-03-2020,1
CC-F14            ,2,01-04-2020,1
CC-F14            ,2,02-04-2020,23001
CC-F14            ,2,03-04-2020,20251
